date,category,description,amount,merchanttype,location,timeofday,paymentmethod,month,day_of_week
2025-07-15,Shopping,Electronics,1437.82,Services,Pune,Evening,UPI,7,Tuesday
2025-07-15,Entertainment,Movie tickets,874.79,Online,Delhi,Morning,UPI,7,Tuesday
2025-07-15,Healthcare,Lab test,2626.63,Services,Mumbai,Evening,Card,7,Tuesday
2025-07-15,Bills,Internet bill,1546.09,Services,Bangalore,Morning,Card,7,Tuesday
2025-07-15,Entertainment,Movie tickets,1231.64,Offline,Bangalore,Night,Cash,7,Tuesday
2025-07-15,Bills,Water bill,1374.33,Subscription,Bangalore,Afternoon,UPI,7,Tuesday
2025-07-15,Healthcare,Doctor visit,2435.0,Offline,Bangalore,Night,UPI,7,Tuesday
2025-07-16,Food,Cafe coffee,315.12,Online,Delhi,Afternoon,NetBanking,7,Wednesday
2025-07-16,Food,Street food,348.31,Offline,Ahmedabad,Night,NetBanking,7,Wednesday
2025-07-16,Bills,Electricity bill,1040.3,Online,Ahmedabad,Night,Cash,7,Wednesday
2025-07-16,Healthcare,Doctor visit,3478.86,Services,Mumbai,Morning,UPI,7,Wednesday
2025-07-16,Travel,Hotel booking,4560.36,Offline,Mumbai,Afternoon,NetBanking,7,Wednesday
2025-07-16,Entertainment,Concert,862.35,Offline,Ahmedabad,Morning,NetBanking,7,Wednesday
2025-07-16,Bills,Mobile recharge,1395.66,Online,Mumbai,Morning,UPI,7,Wednesday
2025-07-16,Travel,Train ticket,3755.25,Online,Delhi,Morning,UPI,7,Wednesday
2025-07-17,Healthcare,Dental checkup,2107.23,Subscription,Ahmedabad,Morning,UPI,7,Thursday
2025-07-17,Shopping,Electronics,1652.17,Subscription,Bangalore,Night,UPI,7,Thursday
2025-07-17,Shopping,Accessories,1698.04,Online,Ahmedabad,Morning,NetBanking,7,Thursday
2025-07-17,Grocery,Snacks,730.93,Services,Pune,Morning,UPI,7,Thursday
2025-07-17,Shopping,Accessories,1552.94,Offline,Ahmedabad,Afternoon,UPI,7,Thursday
2025-07-17,Bills,Electricity bill,1317.8,Offline,Pune,Evening,UPI,7,Thursday
2025-07-17,Shopping,Electronics,1765.57,Services,Pune,Morning,UPI,7,Thursday
2025-07-17,Entertainment,Streaming subscription,719.03,Subscription,Pune,Morning,NetBanking,7,Thursday
2025-07-17,Travel,Cab ride,5784.97,Offline,Bangalore,Afternoon,Card,7,Thursday
2025-07-17,Travel,Train ticket,5600.48,Offline,Delhi,Evening,UPI,7,Thursday
2025-07-17,Healthcare,Pharmacy,2231.45,Subscription,Bangalore,Evening,Card,7,Thursday
2025-07-17,Bills,Water bill,1225.1,Services,Ahmedabad,Evening,UPI,7,Thursday
2025-07-17,Healthcare,Pharmacy,3837.93,Services,Delhi,Night,UPI,7,Thursday
2025-07-17,Travel,Train ticket,5363.06,Services,Ahmedabad,Night,UPI,7,Thursday
2025-07-18,Grocery,Daily essentials,696.88,Offline,Bangalore,Evening,UPI,7,Friday
2025-07-18,Travel,Train ticket,4736.87,Online,Ahmedabad,Afternoon,NetBanking,7,Friday
2025-07-18,Grocery,Daily essentials,829.75,Online,Mumbai,Afternoon,NetBanking,7,Friday
2025-07-18,Healthcare,Lab test,2372.86,Online,Ahmedabad,Night,UPI,7,Friday
2025-07-18,Entertainment,Gaming,1049.35,Services,Mumbai,Night,Cash,7,Friday
2025-07-18,Entertainment,Concert,1017.23,Services,Bangalore,Morning,NetBanking,7,Friday
2025-07-18,Shopping,Home decor,2088.66,Services,Delhi,Afternoon,UPI,7,Friday
2025-07-18,Entertainment,Streaming subscription,669.02,Offline,Ahmedabad,Morning,Cash,7,Friday
2025-07-18,Entertainment,Streaming subscription,820.61,Subscription,Mumbai,Morning,NetBanking,7,Friday
2025-07-18,Bills,Electricity bill,1250.71,Subscription,Mumbai,Afternoon,UPI,7,Friday
2025-07-18,Travel,Train ticket,5413.12,Online,Bangalore,Evening,UPI,7,Friday
2025-07-19,Travel,Train ticket,5347.39,Services,Delhi,Morning,UPI,7,Saturday
2025-07-19,Travel,Hotel booking,6212.13,Offline,Bangalore,Night,UPI,7,Saturday
2025-07-19,Entertainment,Concert,944.43,Online,Bangalore,Night,Card,7,Saturday
2025-07-19,Grocery,Snacks,667.6,Services,Mumbai,Evening,UPI,7,Saturday
2025-07-19,Travel,Hotel booking,5579.83,Online,Delhi,Evening,UPI,7,Saturday
2025-07-19,Food,Cafe coffee,389.45,Subscription,Pune,Afternoon,NetBanking,7,Saturday
2025-07-19,Travel,Cab ride,3848.08,Offline,Mumbai,Evening,UPI,7,Saturday
2025-07-19,Healthcare,Doctor visit,4288.44,Services,Mumbai,Night,UPI,7,Saturday
2025-07-19,Shopping,Accessories,1316.35,Services,Pune,Night,NetBanking,7,Saturday
2025-07-20,Entertainment,Movie tickets,881.77,Subscription,Bangalore,Morning,UPI,7,Sunday
2025-07-20,Food,Restaurant lunch,519.8,Offline,Mumbai,Afternoon,UPI,7,Sunday
2025-07-20,Travel,Hotel booking,5372.41,Offline,Pune,Night,UPI,7,Sunday
2025-07-20,Shopping,Electronics,1838.51,Services,Ahmedabad,Afternoon,Cash,7,Sunday
2025-07-20,Shopping,Electronics,1598.19,Subscription,Ahmedabad,Night,UPI,7,Sunday
2025-07-20,Food,Cafe coffee,416.35,Online,Bangalore,Afternoon,Card,7,Sunday
2025-07-20,Shopping,Clothing,1875.61,Offline,Mumbai,Evening,UPI,7,Sunday
2025-07-21,Bills,Mobile recharge,1120.68,Subscription,Ahmedabad,Afternoon,UPI,7,Monday
2025-07-21,Shopping,Home decor,1912.54,Services,Bangalore,Morning,Card,7,Monday
2025-07-21,Travel,Hotel booking,3808.74,Services,Bangalore,Afternoon,Cash,7,Monday
2025-07-21,Entertainment,Streaming subscription,781.77,Offline,Pune,Afternoon,Card,7,Monday
2025-07-21,Travel,Hotel booking,4563.59,Subscription,Bangalore,Afternoon,Card,7,Monday
2025-07-21,Bills,Internet bill,1090.48,Subscription,Bangalore,Evening,UPI,7,Monday
2025-07-22,Healthcare,Dental checkup,2859.62,Offline,Mumbai,Night,UPI,7,Tuesday
2025-07-22,Food,Restaurant lunch,326.96,Online,Pune,Morning,UPI,7,Tuesday
2025-07-22,Travel,Cab ride,8046.96,Services,Bangalore,Night,Cash,7,Tuesday
2025-07-22,Travel,Hotel booking,5126.75,Online,Bangalore,Night,UPI,7,Tuesday
2025-07-22,Shopping,Electronics,2284.35,Online,Mumbai,Afternoon,UPI,7,Tuesday
2025-07-23,Entertainment,Concert,684.08,Subscription,Ahmedabad,Morning,UPI,7,Wednesday
2025-07-23,Travel,Flight ticket,6142.58,Offline,Ahmedabad,Evening,UPI,7,Wednesday
2025-07-23,Healthcare,Dental checkup,2927.41,Offline,Ahmedabad,Evening,UPI,7,Wednesday
2025-07-23,Food,Restaurant lunch,370.17,Online,Mumbai,Afternoon,UPI,7,Wednesday
2025-07-23,Food,Street food,370.8,Online,Mumbai,Morning,UPI,7,Wednesday
2025-07-23,Healthcare,Dental checkup,2101.95,Subscription,Pune,Night,UPI,7,Wednesday
2025-07-23,Bills,Electricity bill,1070.62,Online,Delhi,Evening,Card,7,Wednesday
2025-07-23,Grocery,Daily essentials,647.62,Subscription,Bangalore,Afternoon,UPI,7,Wednesday
2025-07-24,Food,Cafe coffee,442.48,Subscription,Mumbai,Afternoon,NetBanking,7,Thursday
2025-07-24,Grocery,Snacks,675.36,Online,Ahmedabad,Afternoon,Cash,7,Thursday
2025-07-24,Grocery,Supermarket run,504.13,Offline,Delhi,Morning,NetBanking,7,Thursday
2025-07-24,Entertainment,Gaming,744.56,Offline,Ahmedabad,Afternoon,UPI,7,Thursday
2025-07-24,Food,Street food,268.32,Subscription,Pune,Afternoon,UPI,7,Thursday
2025-07-24,Grocery,Supermarket run,830.92,Services,Delhi,Afternoon,NetBanking,7,Thursday
2025-07-24,Travel,Flight ticket,4248.58,Subscription,Ahmedabad,Morning,UPI,7,Thursday
2025-07-24,Healthcare,Dental checkup,2866.91,Offline,Mumbai,Evening,Card,7,Thursday
2025-07-24,Healthcare,Pharmacy,2615.49,Subscription,Bangalore,Night,NetBanking,7,Thursday
2025-07-24,Bills,Mobile recharge,1353.5,Online,Delhi,Afternoon,UPI,7,Thursday
2025-07-24,Grocery,Vegetables,672.59,Subscription,Mumbai,Night,UPI,7,Thursday
2025-07-24,Shopping,Home decor,1937.12,Services,Bangalore,Morning,NetBanking,7,Thursday
2025-07-24,Shopping,Accessories,1707.73,Services,Bangalore,Morning,UPI,7,Thursday
2025-07-24,Entertainment,Streaming subscription,517.45,Online,Pune,Morning,UPI,7,Thursday
2025-07-24,Bills,Water bill,1568.1,Services,Mumbai,Afternoon,UPI,7,Thursday
2025-07-25,Travel,Train ticket,7103.53,Online,Mumbai,Night,Cash,7,Friday
2025-07-25,Grocery,Vegetables,881.9,Offline,Mumbai,Night,UPI,7,Friday
2025-07-25,Bills,Water bill,1037.15,Offline,Ahmedabad,Afternoon,UPI,7,Friday
2025-07-25,Food,Food delivery,305.03,Subscription,Mumbai,Afternoon,UPI,7,Friday
2025-07-25,Food,Cafe coffee,300.63,Offline,Ahmedabad,Morning,Card,7,Friday
2025-07-25,Shopping,Clothing,1375.97,Services,Pune,Night,Card,7,Friday
2025-07-25,Healthcare,Lab test,2416.12,Services,Delhi,Morning,UPI,7,Friday
2025-07-25,Grocery,Supermarket run,469.75,Subscription,Ahmedabad,Afternoon,UPI,7,Friday
2025-07-25,Bills,Mobile recharge,1271.56,Subscription,Mumbai,Afternoon,UPI,7,Friday
2025-07-25,Grocery,Vegetables,716.56,Services,Pune,Evening,UPI,7,Friday
2025-07-26,Food,Street food,395.64,Subscription,Delhi,Afternoon,UPI,7,Saturday
2025-07-26,Grocery,Supermarket run,997.42,Services,Pune,Night,Cash,7,Saturday
2025-07-26,Shopping,Home decor,1647.59,Online,Mumbai,Morning,UPI,7,Saturday
2025-07-26,Bills,Water bill,1540.12,Offline,Mumbai,Night,UPI,7,Saturday
2025-07-26,Entertainment,Gaming,1254.79,Services,Mumbai,Afternoon,UPI,7,Saturday
2025-07-26,Travel,Hotel booking,4924.51,Offline,Mumbai,Morning,UPI,7,Saturday
2025-07-26,Shopping,Electronics,1093.36,Offline,Pune,Morning,NetBanking,7,Saturday
2025-07-26,Entertainment,Concert,1001.6,Subscription,Ahmedabad,Night,NetBanking,7,Saturday
2025-07-26,Food,Street food,497.64,Offline,Pune,Morning,NetBanking,7,Saturday
2025-07-26,Healthcare,Pharmacy,3811.24,Services,Mumbai,Night,UPI,7,Saturday
2025-07-27,Entertainment,Gaming,955.56,Online,Mumbai,Afternoon,NetBanking,7,Sunday
2025-07-27,Healthcare,Lab test,2368.56,Subscription,Mumbai,Evening,Card,7,Sunday
2025-07-27,Healthcare,Lab test,2274.45,Online,Delhi,Morning,Card,7,Sunday
2025-07-27,Bills,Internet bill,820.02,Online,Pune,Evening,UPI,7,Sunday
2025-07-27,Bills,Electricity bill,1066.87,Subscription,Bangalore,Evening,UPI,7,Sunday
2025-07-27,Food,Food delivery,553.93,Services,Delhi,Night,UPI,7,Sunday
2025-07-27,Healthcare,Doctor visit,2679.87,Online,Mumbai,Morning,Card,7,Sunday
2025-07-27,Entertainment,Concert,1074.42,Online,Pune,Night,Card,7,Sunday
2025-07-27,Entertainment,Gaming,742.65,Online,Ahmedabad,Afternoon,UPI,7,Sunday
2025-07-27,Entertainment,Movie tickets,992.6,Subscription,Bangalore,Evening,UPI,7,Sunday
2025-07-27,Grocery,Snacks,768.81,Services,Ahmedabad,Evening,UPI,7,Sunday
2025-07-28,Travel,Flight ticket,4492.35,Offline,Ahmedabad,Night,NetBanking,7,Monday
2025-07-28,Grocery,Snacks,369.72,Online,Ahmedabad,Morning,UPI,7,Monday
2025-07-28,Food,Street food,412.44,Subscription,Bangalore,Afternoon,NetBanking,7,Monday
2025-07-28,Healthcare,Lab test,2770.61,Online,Ahmedabad,Night,NetBanking,7,Monday
2025-07-28,Entertainment,Gaming,751.11,Services,Mumbai,Morning,UPI,7,Monday
2025-07-28,Entertainment,Gaming,887.04,Online,Bangalore,Morning,NetBanking,7,Monday
2025-07-28,Bills,Internet bill,1466.09,Online,Bangalore,Night,NetBanking,7,Monday
2025-07-28,Bills,Water bill,1257.17,Offline,Pune,Evening,Card,7,Monday
2025-07-28,Shopping,Home decor,1603.26,Online,Delhi,Afternoon,UPI,7,Monday
2025-07-28,Healthcare,Lab test,3739.19,Offline,Mumbai,Night,UPI,7,Monday
2025-07-28,Grocery,Supermarket run,925.15,Services,Bangalore,Evening,UPI,7,Monday
2025-07-28,Shopping,Clothing,1732.72,Services,Ahmedabad,Morning,UPI,7,Monday
2025-07-28,Grocery,Snacks,784.0,Online,Delhi,Night,Card,7,Monday
2025-07-28,Shopping,Electronics,999.85,Online,Mumbai,Morning,UPI,7,Monday
2025-07-28,Shopping,Home decor,1711.12,Offline,Pune,Morning,UPI,7,Monday
2025-07-28,Entertainment,Movie tickets,713.56,Services,Mumbai,Night,Cash,7,Monday
2025-07-28,Travel,Flight ticket,3848.44,Offline,Pune,Afternoon,UPI,7,Monday
2025-07-28,Healthcare,Doctor visit,2788.24,Services,Bangalore,Morning,Cash,7,Monday
2025-07-28,Shopping,Home decor,2147.81,Online,Delhi,Evening,Cash,7,Monday
2025-07-28,Healthcare,Pharmacy,2866.04,Offline,Pune,Evening,UPI,7,Monday
2025-07-29,Bills,Mobile recharge,1328.29,Services,Pune,Night,NetBanking,7,Tuesday
2025-07-29,Healthcare,Lab test,2247.42,Offline,Ahmedabad,Afternoon,Cash,7,Tuesday
2025-07-29,Shopping,Electronics,1441.25,Online,Bangalore,Morning,NetBanking,7,Tuesday
2025-07-29,Healthcare,Doctor visit,3390.65,Services,Ahmedabad,Evening,Card,7,Tuesday
2025-07-29,Bills,Mobile recharge,1302.67,Offline,Mumbai,Afternoon,UPI,7,Tuesday
2025-07-29,Grocery,Snacks,781.95,Online,Mumbai,Evening,UPI,7,Tuesday
2025-07-29,Food,Restaurant lunch,380.33,Subscription,Pune,Evening,Card,7,Tuesday
2025-07-29,Grocery,Snacks,882.15,Subscription,Mumbai,Night,UPI,7,Tuesday
2025-07-29,Grocery,Supermarket run,769.1,Offline,Ahmedabad,Afternoon,UPI,7,Tuesday
2025-07-30,Shopping,Electronics,2041.67,Offline,Bangalore,Afternoon,NetBanking,7,Wednesday
2025-07-30,Entertainment,Movie tickets,1038.92,Subscription,Delhi,Morning,Card,7,Wednesday
2025-07-30,Healthcare,Doctor visit,3213.63,Subscription,Delhi,Night,UPI,7,Wednesday
2025-07-30,Bills,Electricity bill,1882.53,Services,Bangalore,Evening,UPI,7,Wednesday
2025-07-30,Travel,Train ticket,5111.37,Services,Pune,Night,UPI,7,Wednesday
2025-07-30,Food,Cafe coffee,394.62,Online,Mumbai,Morning,UPI,7,Wednesday
2025-07-30,Bills,Internet bill,1563.26,Services,Pune,Evening,UPI,7,Wednesday
2025-07-30,Food,Cafe coffee,470.6,Online,Bangalore,Night,Cash,7,Wednesday
2025-07-30,Food,Street food,472.64,Offline,Delhi,Morning,UPI,7,Wednesday
2025-07-30,Bills,Internet bill,957.65,Offline,Pune,Afternoon,NetBanking,7,Wednesday
2025-07-30,Bills,Electricity bill,1038.44,Services,Ahmedabad,Afternoon,NetBanking,7,Wednesday
2025-07-30,Healthcare,Dental checkup,2690.87,Offline,Ahmedabad,Afternoon,UPI,7,Wednesday
2025-07-30,Food,Food delivery,388.3,Online,Pune,Evening,UPI,7,Wednesday
2025-07-30,Healthcare,Lab test,2902.81,Offline,Mumbai,Night,UPI,7,Wednesday
2025-07-31,Bills,Mobile recharge,901.42,Subscription,Pune,Morning,UPI,7,Thursday
2025-07-31,Food,Food delivery,405.72,Services,Pune,Morning,UPI,7,Thursday
2025-07-31,Shopping,Accessories,1695.36,Online,Mumbai,Afternoon,UPI,7,Thursday
2025-07-31,Entertainment,Streaming subscription,1076.16,Services,Mumbai,Afternoon,UPI,7,Thursday
2025-07-31,Travel,Flight ticket,4530.53,Offline,Mumbai,Night,NetBanking,7,Thursday
2025-07-31,Entertainment,Movie tickets,844.52,Online,Mumbai,Morning,UPI,7,Thursday
2025-07-31,Healthcare,Dental checkup,2690.74,Online,Bangalore,Morning,NetBanking,7,Thursday
2025-07-31,Bills,Electricity bill,1157.54,Online,Pune,Afternoon,Cash,7,Thursday
2025-07-31,Grocery,Snacks,928.21,Offline,Bangalore,Night,UPI,7,Thursday
2025-07-31,Entertainment,Concert,736.79,Services,Pune,Night,UPI,7,Thursday
2025-07-31,Shopping,Accessories,1676.92,Subscription,Mumbai,Afternoon,UPI,7,Thursday
2025-07-31,Food,Food delivery,365.15,Subscription,Mumbai,Evening,NetBanking,7,Thursday
2025-07-31,Bills,Internet bill,1775.8,Services,Delhi,Morning,UPI,7,Thursday
2025-07-31,Grocery,Snacks,789.67,Offline,Ahmedabad,Evening,UPI,7,Thursday
2025-07-31,Bills,Mobile recharge,1225.52,Offline,Ahmedabad,Evening,UPI,7,Thursday
2025-08-01,Travel,Hotel booking,6161.82,Online,Bangalore,Afternoon,UPI,8,Friday
2025-08-01,Travel,Cab ride,5606.42,Services,Bangalore,Evening,Cash,8,Friday
2025-08-01,Shopping,Accessories,2251.95,Services,Mumbai,Afternoon,UPI,8,Friday
2025-08-01,Shopping,Accessories,1536.58,Services,Mumbai,Evening,UPI,8,Friday
2025-08-01,Entertainment,Movie tickets,1087.43,Offline,Mumbai,Evening,UPI,8,Friday
2025-08-01,Healthcare,Lab test,2265.61,Subscription,Bangalore,Night,Cash,8,Friday
2025-08-01,Healthcare,Doctor visit,2856.71,Online,Pune,Night,Card,8,Friday
2025-08-01,Entertainment,Gaming,631.3,Subscription,Ahmedabad,Afternoon,NetBanking,8,Friday
2025-08-02,Shopping,Accessories,1350.9,Online,Ahmedabad,Evening,UPI,8,Saturday
2025-08-02,Shopping,Accessories,1764.08,Offline,Delhi,Night,NetBanking,8,Saturday
2025-08-02,Grocery,Daily essentials,837.27,Online,Mumbai,Afternoon,UPI,8,Saturday
2025-08-02,Travel,Train ticket,4656.83,Online,Pune,Night,Card,8,Saturday
2025-08-02,Healthcare,Lab test,3046.7,Offline,Pune,Night,UPI,8,Saturday
2025-08-02,Bills,Mobile recharge,1034.25,Offline,Ahmedabad,Night,UPI,8,Saturday
2025-08-02,Healthcare,Pharmacy,2964.46,Services,Pune,Afternoon,UPI,8,Saturday
2025-08-02,Entertainment,Streaming subscription,752.55,Subscription,Pune,Afternoon,UPI,8,Saturday
2025-08-02,Food,Street food,541.34,Services,Delhi,Afternoon,UPI,8,Saturday
2025-08-02,Travel,Train ticket,6849.69,Offline,Delhi,Afternoon,NetBanking,8,Saturday
2025-08-03,Entertainment,Concert,1217.08,Online,Bangalore,Evening,UPI,8,Sunday
2025-08-03,Shopping,Electronics,1749.31,Services,Pune,Night,Cash,8,Sunday
2025-08-03,Healthcare,Doctor visit,2900.17,Subscription,Bangalore,Evening,UPI,8,Sunday
2025-08-03,Entertainment,Movie tickets,1253.81,Services,Delhi,Afternoon,UPI,8,Sunday
2025-08-03,Travel,Cab ride,3721.82,Online,Ahmedabad,Evening,UPI,8,Sunday
2025-08-03,Shopping,Accessories,1749.56,Offline,Delhi,Night,NetBanking,8,Sunday
2025-08-03,Travel,Hotel booking,5075.7,Online,Ahmedabad,Afternoon,Card,8,Sunday
2025-08-04,Food,Food delivery,481.43,Offline,Mumbai,Evening,Card,8,Monday
2025-08-04,Travel,Flight ticket,3974.06,Subscription,Ahmedabad,Afternoon,UPI,8,Monday
2025-08-04,Grocery,Supermarket run,795.3,Online,Mumbai,Night,Card,8,Monday
2025-08-04,Food,Food delivery,401.26,Offline,Bangalore,Afternoon,UPI,8,Monday
2025-08-04,Shopping,Electronics,1677.04,Online,Ahmedabad,Afternoon,Cash,8,Monday
2025-08-04,Grocery,Snacks,705.36,Services,Ahmedabad,Morning,NetBanking,8,Monday
2025-08-04,Healthcare,Doctor visit,3270.67,Online,Bangalore,Night,UPI,8,Monday
2025-08-04,Travel,Cab ride,6271.78,Services,Delhi,Afternoon,UPI,8,Monday
2025-08-04,Grocery,Vegetables,594.62,Subscription,Mumbai,Afternoon,Cash,8,Monday
2025-08-04,Shopping,Accessories,1917.81,Online,Bangalore,Evening,UPI,8,Monday
2025-08-04,Food,Food delivery,379.52,Offline,Pune,Evening,UPI,8,Monday
2025-08-04,Food,Restaurant lunch,276.67,Online,Pune,Evening,UPI,8,Monday
2025-08-05,Healthcare,Lab test,3221.17,Services,Ahmedabad,Morning,UPI,8,Tuesday
2025-08-05,Travel,Hotel booking,5232.48,Online,Bangalore,Night,Card,8,Tuesday
2025-08-05,Shopping,Electronics,1865.99,Offline,Ahmedabad,Afternoon,UPI,8,Tuesday
2025-08-05,Grocery,Daily essentials,841.41,Online,Bangalore,Night,UPI,8,Tuesday
2025-08-05,Bills,Internet bill,1390.68,Services,Pune,Night,UPI,8,Tuesday
2025-08-05,Healthcare,Doctor visit,2698.46,Subscription,Bangalore,Morning,Cash,8,Tuesday
2025-08-05,Food,Street food,304.51,Services,Pune,Morning,UPI,8,Tuesday
2025-08-05,Travel,Train ticket,4945.22,Online,Ahmedabad,Night,UPI,8,Tuesday
2025-08-05,Bills,Electricity bill,1143.09,Subscription,Pune,Evening,Card,8,Tuesday
2025-08-05,Entertainment,Concert,843.98,Online,Bangalore,Morning,UPI,8,Tuesday
2025-08-05,Shopping,Clothing,1836.35,Online,Delhi,Evening,UPI,8,Tuesday
2025-08-05,Food,Cafe coffee,360.46,Subscription,Pune,Evening,UPI,8,Tuesday
2025-08-05,Travel,Cab ride,5533.24,Offline,Bangalore,Night,UPI,8,Tuesday
2025-08-05,Grocery,Daily essentials,458.59,Subscription,Ahmedabad,Morning,NetBanking,8,Tuesday
2025-08-05,Healthcare,Pharmacy,2593.6,Subscription,Bangalore,Evening,UPI,8,Tuesday
2025-08-05,Travel,Hotel booking,5165.89,Offline,Ahmedabad,Afternoon,Cash,8,Tuesday
2025-08-05,Food,Street food,449.94,Offline,Bangalore,Evening,UPI,8,Tuesday
2025-08-06,Grocery,Supermarket run,742.79,Online,Bangalore,Night,Card,8,Wednesday
2025-08-06,Healthcare,Lab test,2909.99,Offline,Ahmedabad,Night,UPI,8,Wednesday
2025-08-06,Bills,Internet bill,1721.74,Services,Pune,Evening,Card,8,Wednesday
2025-08-06,Travel,Hotel booking,6076.19,Offline,Pune,Night,NetBanking,8,Wednesday
2025-08-06,Bills,Water bill,1352.28,Services,Ahmedabad,Morning,UPI,8,Wednesday
2025-08-06,Travel,Flight ticket,4541.71,Subscription,Ahmedabad,Night,Card,8,Wednesday
2025-08-06,Shopping,Accessories,1679.71,Services,Pune,Night,Card,8,Wednesday
2025-08-07,Entertainment,Gaming,687.39,Subscription,Ahmedabad,Evening,UPI,8,Thursday
2025-08-07,Shopping,Clothing,1947.85,Online,Mumbai,Evening,Card,8,Thursday
2025-08-07,Grocery,Vegetables,548.39,Online,Pune,Night,UPI,8,Thursday
2025-08-07,Grocery,Snacks,443.36,Subscription,Bangalore,Afternoon,UPI,8,Thursday
2025-08-07,Entertainment,Streaming subscription,905.14,Services,Delhi,Afternoon,UPI,8,Thursday
2025-08-07,Shopping,Clothing,1704.04,Subscription,Bangalore,Evening,UPI,8,Thursday
2025-08-07,Entertainment,Concert,489.7,Subscription,Pune,Morning,UPI,8,Thursday
2025-08-07,Travel,Hotel booking,4350.94,Offline,Delhi,Afternoon,UPI,8,Thursday
2025-08-07,Bills,Mobile recharge,1320.62,Services,Pune,Morning,UPI,8,Thursday
2025-08-07,Travel,Hotel booking,5412.64,Subscription,Mumbai,Night,UPI,8,Thursday
2025-08-07,Entertainment,Concert,818.04,Offline,Pune,Morning,UPI,8,Thursday
2025-08-07,Food,Food delivery,540.49,Services,Mumbai,Afternoon,UPI,8,Thursday
2025-08-07,Bills,Internet bill,1249.84,Online,Ahmedabad,Morning,UPI,8,Thursday
2025-08-07,Shopping,Electronics,1611.29,Offline,Pune,Night,Card,8,Thursday
2025-08-07,Healthcare,Pharmacy,3537.13,Services,Mumbai,Afternoon,UPI,8,Thursday
2025-08-07,Bills,Electricity bill,1462.4,Services,Delhi,Morning,UPI,8,Thursday
2025-08-08,Bills,Internet bill,1796.33,Services,Bangalore,Afternoon,UPI,8,Friday
2025-08-08,Healthcare,Lab test,2743.63,Online,Pune,Afternoon,UPI,8,Friday
2025-08-08,Bills,Internet bill,1242.15,Online,Delhi,Night,Card,8,Friday
2025-08-08,Shopping,Clothing,1469.37,Subscription,Bangalore,Evening,Cash,8,Friday
2025-08-08,Food,Cafe coffee,327.57,Subscription,Mumbai,Morning,UPI,8,Friday
2025-08-08,Entertainment,Gaming,1015.21,Offline,Mumbai,Afternoon,UPI,8,Friday
2025-08-08,Healthcare,Doctor visit,3662.45,Services,Bangalore,Afternoon,UPI,8,Friday
2025-08-08,Travel,Cab ride,3576.95,Subscription,Bangalore,Morning,UPI,8,Friday
2025-08-08,Bills,Mobile recharge,1258.56,Subscription,Delhi,Night,UPI,8,Friday
2025-08-09,Shopping,Accessories,2331.39,Offline,Delhi,Night,UPI,8,Saturday
2025-08-09,Shopping,Clothing,1635.99,Services,Ahmedabad,Morning,UPI,8,Saturday
2025-08-09,Travel,Hotel booking,4796.03,Offline,Mumbai,Afternoon,UPI,8,Saturday
